relatedNote-id	Species-Zoonoses_jpn	Species-ZoonosesCategory_jpn	Category_jpn	Note_jpn	Species-Zoonoses_eng	Species-ZoonosesCategory_eng	Category_eng	Note	NoteTextAE-span	PubMed-id	Registered	LastUpdated
relatedNote-id_998	リンパ球性脈絡髄膜炎		感染症	人獣共通感染症。	Lymphocytic choriomeningitis		Infection	Zoonosis.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/508-709	27522300	2021-09-27	2021-09-29
relatedNote-id_999	リンパ球性脈絡髄膜炎		感染症法	未確認。	Lymphocytic choriomeningitis		Japanese Act No. 114 (Act on the Prevention of Infectious Diseases and Medical Care for Patients with Infectious Diseases (the Infectious Diseases Control Law))	Unidentified.			2021-09-27	2021-09-29
relatedNote-id_1000	リンパ球性脈絡髄膜炎		家畜伝染病予防法	未確認。	Lymphocytic choriomeningitis		Japanese Act No. 166 (Act on Domestic Animal Infectious Diseases Control)	Unidentified.			2021-09-27	2021-09-29
relatedNote-id_1001	人獣共通感染症		その他	コンパニオンアニマル（ペット）に感染可で、ヒトへの影響が特に懸念される（人獣共通感染症）ウイルス；ハンタウイルス、タヒナウイルス、ウエストナイルウイルス、ダニ媒介脳炎ウイルス、クリミア・コンゴ出血熱ウイルス、アイチウイルス、ヨーロッパコウモリリッサウィルス、E型肝炎ウイルス、牛痘ウイルス、G5ロタウイルス、A型インフルエンザウイルス、リンパ球性脈絡髄膜炎ウイルス。	Zoonoses		Others	(Zoonotic) viruses of highest concern for human health and were reported capable of infecting companion animals (pets); hantaviruses, Tahyna virus, West Nile virus, tick-borne encephalitis virus, Crimean-Congo haemorrhagic fever virus, Aichi virus, European bat lyssavirus, hepatitis E virus, cowpox virus, G5 rotavirus, influenza A virus and lymphocytic choriomeningitis virus.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1014-1338	27522300	2021-09-27	2021-09-29
relatedNote-id_1002	人獣共通感染症		その他	コンパニオンアニマル（ペット）に感染可で、ヒトへの影響が特に懸念される（人獣共通感染症）ウイルス；ハンタウイルス、タヒナウイルス、ウエストナイルウイルス、ダニ媒介脳炎ウイルス、クリミア・コンゴ出血熱ウイルス、アイチウイルス、ヨーロッパコウモリリッサウィルス、E型肝炎ウイルス、牛痘ウイルス、G5ロタウイルス、A型インフルエンザウイルス、リンパ球性脈絡髄膜炎ウイルス。	Zoonoses		Others	(Zoonotic) viruses of highest concern for human health and were reported capable of infecting companion animals (pets); hantaviruses, Tahyna virus, West Nile virus, tick-borne encephalitis virus, Crimean-Congo haemorrhagic fever virus, Aichi virus, European bat lyssavirus, hepatitis E virus, cowpox virus, G5 rotavirus, influenza A virus and lymphocytic choriomeningitis virus.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/508-709	27522300	2021-09-27	2021-09-29
relatedNote-id_1003	詳細未記載	コンパニオンアニマル（ペット）	その他	感染可で、ヒトへの影響が特に懸念される（人獣共通感染症）ウイルス；ハンタウイルス、タヒナウイルス、ウエストナイルウイルス、ダニ媒介脳炎ウイルス、クリミア・コンゴ出血熱ウイルス、アイチウイルス、ヨーロッパコウモリリッサウィルス、E型肝炎ウイルス、牛痘ウイルス、G5ロタウイルス、A型インフルエンザウイルス、リンパ球性脈絡髄膜炎ウイルス。	Details not written	Companion animals (Pets)	Others	(Zoonotic) viruses of highest concern for human health and were reported capable of infecting; hantaviruses, Tahyna virus, West Nile virus, tick-borne encephalitis virus, Crimean-Congo haemorrhagic fever virus, Aichi virus, European bat lyssavirus, hepatitis E virus, cowpox virus, G5 rotavirus, influenza A virus and lymphocytic choriomeningitis virus.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1014-1338	27522300	2021-09-27	2021-09-29
relatedNote-id_1004	詳細未記載	コンパニオンアニマル（ペット）	その他	感染可で、ヒトへの影響が特に懸念される（人獣共通感染症）ウイルス；ハンタウイルス、タヒナウイルス、ウエストナイルウイルス、ダニ媒介脳炎ウイルス、クリミア・コンゴ出血熱ウイルス、アイチウイルス、ヨーロッパコウモリリッサウィルス、E型肝炎ウイルス、牛痘ウイルス、G5ロタウイルス、A型インフルエンザウイルス、リンパ球性脈絡髄膜炎ウイルス。	Details not written	Companion animals (Pets)	Others	(Zoonotic) viruses of highest concern for human health and were reported capable of infecting; hantaviruses, Tahyna virus, West Nile virus, tick-borne encephalitis virus, Crimean-Congo haemorrhagic fever virus, Aichi virus, European bat lyssavirus, hepatitis E virus, cowpox virus, G5 rotavirus, influenza A virus and lymphocytic choriomeningitis virus.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/508-709	27522300	2021-09-27	2021-09-29
relatedNote-id_1005	リフトバレー熱		原因	リフトバレー熱ウイルス、Rift Valley fever virus。	Rift valley fever		Pathogen	Rift Valley fever virus.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1340-1679	27522300	2021-09-27	2021-09-29
relatedNote-id_1006	リフトバレー熱		感染症	人獣共通感染症。	Rift valley fever		Infection	Zoonosis.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1340-1679	27522300	2021-09-27	2021-09-29
relatedNote-id_1007	リフトバレー熱		感染症	人獣共通感染症。	Rift valley fever		Infection	Zoonosis.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/508-709	27522300	2021-09-27	2021-09-29
relatedNote-id_1008	人獣共通感染症		その他	コンパニオンアニマル（ペット）に感染可で、食料生産（哺乳）動物あるいはトリへの影響が特に懸念される（人獣共通感染症）ウイルス；ブルータングウイルス アフリカ豚熱ウイルス、口蹄疫ウイルス、ランピースキン病ウイルス、リフトバレー熱ウイルス、豚サーコウイルス、ペスチウイルスC（CSFウイルス）、ウマヘルペスウイルス9型、小反芻獣疫ウイルス、馬伝染性貧血ウイルス。	Zoonoses		Others	(Zoonotic) viruses of highest concern for food production mammals or birds and were reported capable of infecting companion animals (pets); bluetongue virus, African swine fever virus, foot-and-mouth disease virus, lumpy skin disease virus, Rift Valley fever virus, porcine circovirus, classical swine fever virus, equine herpesvirus 9, peste des petits ruminants virus and equine infectious anaemia virus (equine infectious anemia virus).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1340-1679	27522300	2021-09-27	2021-09-29
relatedNote-id_1009	人獣共通感染症		その他	コンパニオンアニマル（ペット）に感染可で、食料生産（哺乳）動物あるいはトリへの影響が特に懸念される（人獣共通感染症）ウイルス；ブルータングウイルス アフリカ豚熱ウイルス、口蹄疫ウイルス、ランピースキン病ウイルス、リフトバレー熱ウイルス、豚サーコウイルス、ペスチウイルスC（CSFウイルス）、ウマヘルペスウイルス9型、小反芻獣疫ウイルス、馬伝染性貧血ウイルス。	Zoonoses		Others	(Zoonotic) viruses of highest concern for food production mammals or birds and were reported capable of infecting companion animals (pets); bluetongue virus, African swine fever virus, foot-and-mouth disease virus, lumpy skin disease virus, Rift Valley fever virus, porcine circovirus, classical swine fever virus, equine herpesvirus 9, peste des petits ruminants virus and equine infectious anaemia virus (equine infectious anemia virus).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/508-709	27522300	2021-09-27	2021-09-29
relatedNote-id_1010	詳細未記載	コンパニオンアニマル（ペット）	その他	感染可で、食料生産（哺乳）動物あるいはトリへの影響が特に懸念される（人獣共通感染症）ウイルス；ブルータングウイルス アフリカ豚熱ウイルス、口蹄疫ウイルス、ランピースキン病ウイルス、リフトバレー熱ウイルス、豚サーコウイルス、ペスチウイルスC（CSFウイルス）、ウマヘルペスウイルス9型、小反芻獣疫ウイルス、馬伝染性貧血ウイルス。	Details not written	Companion animals (Pets)	Others	(Zoonotic) viruses of highest concern for food production mammals or birds and were reported capable of infecting; bluetongue virus, African swine fever virus, foot-and-mouth disease virus, lumpy skin disease virus, Rift Valley fever virus, porcine circovirus, classical swine fever virus, equine herpesvirus 9, peste des petits ruminants virus and equine infectious anaemia virus (equine infectious anemia virus).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1340-1679	27522300	2021-09-27	2021-09-29
relatedNote-id_1011	詳細未記載	コンパニオンアニマル（ペット）	その他	感染可で、食料生産（哺乳）動物あるいはトリへの影響が特に懸念される（人獣共通感染症）ウイルス；ブルータングウイルス アフリカ豚熱ウイルス、口蹄疫ウイルス、ランピースキン病ウイルス、リフトバレー熱ウイルス、豚サーコウイルス、ペスチウイルスC（CSFウイルス）、ウマヘルペスウイルス9型、小反芻獣疫ウイルス、馬伝染性貧血ウイルス。	Details not written	Companion animals (Pets)	Others	(Zoonotic) viruses of highest concern for food production mammals or birds and were reported capable of infecting; bluetongue virus, African swine fever virus, foot-and-mouth disease virus, lumpy skin disease virus, Rift Valley fever virus, porcine circovirus, classical swine fever virus, equine herpesvirus 9, peste des petits ruminants virus and equine infectious anaemia virus (equine infectious anemia virus).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/508-709	27522300	2021-09-27	2021-09-29
relatedNote-id_1012	人獣共通感染症		その他	コンパニオンアニマル（ペット）に感染可で、食料生産魚への影響が特に懸念される（人獣共通感染症）ウイルス；コイヘルペスウイルス3型、ウイルス性出血性敗血症ウイルス、伝染性膵臓壊死症ウイルス。	Zoonoses		Others	(Zoonotic) viruses of highest concern for food production fishes and were reported capable of infecting companion animals (pets); cyprinid herpesvirus 3 (koi herpesvirus), viral haemorrhagic septicaemia virus and infectious pancreatic necrosis virus.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1681-1863	27522300	2021-09-27	2021-09-29
relatedNote-id_1013	人獣共通感染症		その他	コンパニオンアニマル（ペット）に感染可で、食料生産魚への影響が特に懸念される（人獣共通感染症）ウイルス；コイヘルペスウイルス3型、ウイルス性出血性敗血症ウイルス、伝染性膵臓壊死症ウイルス。	Zoonoses		Others	(Zoonotic) viruses of highest concern for food production fishes and were reported capable of infecting companion animals (pets); cyprinid herpesvirus 3 (koi herpesvirus), viral haemorrhagic septicaemia virus and infectious pancreatic necrosis virus.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/508-709	27522300	2021-09-27	2021-09-29
relatedNote-id_1014	詳細未記載	コンパニオンアニマル（ペット）	その他	感染可で、食につながる魚への影響が特に懸念される（人獣共通感染症）ウイルス；コイヘルペスウイルス3型、ウイルス性出血性敗血症ウイルス、伝染性膵臓壊死症ウイルス。	Details not written	Companion animals (Pets)	Others	(Zoonotic) viruses of highest concern for food production fishes and were reported capable of infecting; cyprinid herpesvirus 3 (koi herpesvirus), viral haemorrhagic septicaemia virus and infectious pancreatic necrosis virus.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1681-1863	27522300	2021-09-27	2021-09-29
relatedNote-id_1015	詳細未記載	コンパニオンアニマル（ペット）	その他	感染可で、食につながる魚への影響が特に懸念される（人獣共通感染症）ウイルス；コイヘルペスウイルス3型、ウイルス性出血性敗血症ウイルス、伝染性膵臓壊死症ウイルス。	Details not written	Companion animals (Pets)	Others	(Zoonotic) viruses of highest concern for food production fishes and were reported capable of infecting; cyprinid herpesvirus 3 (koi herpesvirus), viral haemorrhagic septicaemia virus and infectious pancreatic necrosis virus.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/508-709	27522300	2021-09-27	2021-09-29
relatedNote-id_1016	人獣共通感染症		その他	人獣共通感染症あるいは食品生産動物ウイルスの発生源として最も懸念される動物；コンパニオンアニマル（ペット）として飼育下の肉食動物、齧歯目、食料生産動物。	Zoonoses		Others	Highest concern animals as sources of zoonotic or food production animal viruses; domestic carnivores, rodents and food production animals kept as companion animals.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1865-2031	27522300	2021-09-27	2021-09-29
relatedNote-id_1017	人獣共通感染症		その他	人獣共通感染症あるいは食品生産動物ウイルスの発生源として最も懸念される動物；肉食動物、齧歯目、食料生産動物。	Zoonoses		Others	Highest concern animals as sources of zoonotic or food production animal viruses; carnivores, rodents and food production animals.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/27522300/spans/1865-2031	27522300	2021-09-27	2021-09-29
